Severity	Code	Description	Project	File	Line	Suppression State
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4661	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4664	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4664	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4667	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4667	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4670	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4670	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4673	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4673	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4676	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4676	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4679	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4679	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4682	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4682	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4685	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4685	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4688	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4688	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4691	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4691	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4694	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4694	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4697	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4697	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4700	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4700	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4703	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4703	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4706	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4706	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4709	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4709	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4712	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4712	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4715	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4715	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4718	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4718	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4721	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4721	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4724	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4724	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4727	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4727	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4730	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4730	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4733	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4733	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4736	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4736	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4739	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4739	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4742	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4742	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4745	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4745	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4748	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4748	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4751	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4751	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4754	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4754	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4757	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4757	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4760	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4760	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4763	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4763	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4766	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4766	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4769	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4769	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4772	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4772	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4775	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4775	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4778	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4778	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4781	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4781	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4784	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4784	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4787	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4787	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4790	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4790	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4793	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4793	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4796	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4796	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4799	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4799	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4802	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4802	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4805	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4805	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4808	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4808	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4811	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4811	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4814	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4814	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4817	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4817	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4820	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4820	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4823	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4823	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4826	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4826	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4829	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4829	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4832	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4832	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4835	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4835	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4838	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4838	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4841	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4841	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4844	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4844	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4847	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4847	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4850	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4850	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4853	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4853	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4856	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4856	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4859	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4859	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4862	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4862	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4865	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4865	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4868	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4868	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4871	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4871	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4874	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4874	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4877	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4877	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4880	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4880	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4882	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4887	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4887	Active
Error	CS0518	Predefined type 'System.Int32' is not defined or imported	App2.Droid	c:\users\houss\documents\visual studio 2017\Projects\App2\App2\App2.Droid\Resources\Resource.designer.cs	4890	Active
